ch2_MVC_envelope
6.43629045400139e-08
6.46068918716628e-08
6.48805611500114e-08
6.51837292467992e-08
6.55161624877985e-08
6.58775771557886e-08
6.62676398853083e-08
6.6685967957486e-08
6.71321295037123e-08
6.76056436218548e-08
6.81059804012726e-08
6.86325608454998e-08
6.9184756675922e-08
6.97618899974887e-08
7.0363232808651e-08
7.0988006340636e-08
7.16353802141188e-08
7.23044714042205e-08
7.29943430078635e-08
7.37040028095906e-08
7.44324016410985e-08
7.51784315265505e-08
7.59409236048552e-08
7.67186458276758e-08
7.75103004504362e-08
7.83145213593356e-08
7.91298713034637e-08
7.99548391219523e-08
8.07878370690139e-08
8.16271983443413e-08
8.24711749344237e-08
8.331793586529e-08
8.41655659620604e-08
8.50120652060326e-08
8.58553487741649e-08
8.66932478368641e-08
8.75235111774732e-08
8.83438076819066e-08
8.91517297315619e-08
8.99447975188253e-08
9.07204642930708e-08
9.14761225361461e-08
9.22091110598765e-08
9.29167230140088e-08
9.35962147908085e-08
9.42448158111514e-08
9.48597391745752e-08
9.54381931500726e-08
9.59773934736964e-08
9.64745764033545e-08
9.69270124624405e-08
9.73320207848104e-08
9.76869839560405e-08
9.79893632307408e-08
9.82367139931384e-08
9.84267013177353e-08
9.85571154773817e-08
9.8625887236902e-08
9.86311027637237e-08
9.85710179880077e-08
9.8444072258246e-08
9.82489011643743e-08
9.79843484336454e-08
9.76494768355911e-08
9.72435780532125e-08
9.6766181485939e-08
9.62170619502863e-08
9.55962462426211e-08
9.49040185284653e-08
9.41409245252368e-08
9.33077744505319e-08
9.24056447159547e-08
9.14358783557747e-08
9.04000841880534e-08
8.93001347115376e-08
8.8138162744795e-08
8.69165568169479e-08
8.56379553241933e-08
8.43052394734329e-08
8.29215250417973e-08
8.14901529858686e-08
8.0014678935762e-08
7.84988616092324e-08
7.6946650185071e-08
7.53621706883233e-08
7.37497114625709e-08
7.2113707830918e-08
7.04587260692047e-08
6.87894468270612e-08
6.71106481349149e-08
6.54271881313739e-08
6.37439876383186e-08
6.20660127014506e-08
6.03982572025707e-08
5.87457256379518e-08
5.71134161464354e-08
5.55063038617478e-08
5.3929324655226e-08
5.23873593269714e-08
5.08852182958202e-08
4.9427626832217e-08
4.80192108727802e-08
4.66644834496468e-08
4.53678317604116e-08
4.41335048957143e-08
4.29656022324971e-08
4.18680624932293e-08
4.08446534660608e-08
3.98989623779539e-08
3.9034386911366e-08
3.82541268536546e-08
3.75611763663533e-08
3.69583168588421e-08
3.64481104478621e-08
3.60328939805849e-08
3.5714773594432e-08
3.54956197820346e-08
3.53770629259266e-08
3.53604892663124e-08
3.54470372674953e-08
3.56375943539213e-08
3.59327939936784e-08
3.63330131136171e-08
3.68383698345445e-08
3.74487215170093e-08
3.81636631089342e-08
3.8982525787564e-08
3.99043758921234e-08
4.09280141513088e-08
4.20519752193546e-08
4.32745275419364e-08
4.45936735759385e-08
4.60071503860759e-08
4.75124306404564e-08
4.91067240304838e-08
5.07869791492864e-08
5.25498858745096e-08
5.43918783112405e-08
5.63091383559038e-08
5.82975999424409e-08
6.03529540300683e-08
6.24706543887816e-08
6.46459242349033e-08
6.68737637649138e-08
6.91489586321562e-08
7.14660894076834e-08
7.38195420629304e-08
7.62035195073291e-08
7.86120542075787e-08
8.10390219064733e-08
8.34781564485987e-08
8.59230657099562e-08
8.83672486213426e-08
9.080411327222e-08
9.32269960808228e-08
9.56291820131921e-08
9.80039258256551e-08
1.00344474292153e-07
1.02644089362123e-07
1.04896072178202e-07
1.07093787866199e-07
1.09230690992561e-07
1.11300351566671e-07
1.13296481446533e-07
1.15212960986056e-07
1.17043865741379e-07
1.18783493034225e-07
1.20426388153996e-07
1.21967369967019e-07
1.23401555690947e-07
1.24724384586491e-07
1.25931640319665e-07
1.27019471754092e-07
1.2798441194014e-07
1.28823395075104e-07
1.29533771224702e-07
1.30113318631643e-07
1.30560253494004e-07
1.30873237162719e-07
1.31051380765285e-07
1.31094247299597e-07
1.31001851259061e-07
1.30774655859415e-07
1.30413567948165e-07
1.299199306898e-07
1.29295514129535e-07
1.28542503742336e-07
1.27663487074445e-07
1.26661438586585e-07
1.25539702815526e-07
1.24301975984611e-07
1.229522862114e-07
1.21494972477773e-07
1.19934662540178e-07
1.18276249961861e-07
1.16524870443673e-07
1.14685877618068e-07
1.12764818457784e-07
1.10767408441782e-07
1.08699506618021e-07
1.06567090703395e-07
1.04376232361109e-07
1.0213307279113e-07
9.98437987595356e-08
9.75146191798515e-08
9.51517423461908e-08
9.27613539056681e-08
9.03495956477496e-08
8.79225451815587e-08
8.54861965673574e-08
8.30464419630835e-08
8.06090543397059e-08
7.81796713105793e-08
7.57637801107995e-08
7.33667037531395e-08
7.09935883772748e-08
6.86493917987848e-08
6.63388732549789e-08
6.40665843370517e-08
6.18368610917351e-08
5.9653817268524e-08
5.75213386801119e-08
5.54430786359955e-08
5.34224544056332e-08
5.14626446697385e-08
4.95665879242555e-08
4.77369818066418e-08
4.59762833145871e-08
4.4286709883334e-08
4.26702412822879e-08
4.11286222870996e-08
3.96633660799202e-08
3.82757583265715e-08
3.69668618741171e-08
3.57375220065861e-08
3.45883721922092e-08
3.35198402540107e-08
3.25321548974427e-08
3.16253525335155e-08
3.07992843427546e-08
3.00536235332892e-08
2.93878727543274e-08
2.88013716331631e-08
2.82933044089107e-08
2.78627076389595e-08
2.75084779549035e-08
2.72293798442721e-08
2.70240534335121e-08
2.68910222464698e-08
2.68287009106595e-08
2.68354027806299e-08
2.69093474443917e-08
2.70486680768521e-08
2.72514186053852e-08
2.75155806578644e-08
2.78390702719444e-08
2.82197443543642e-08
2.86554068885147e-08
2.91438148957877e-08
2.96826841602397e-08
3.02696947266448e-08
3.09024961796543e-08
3.15787127076964e-08
3.22959479508806e-08
3.30517896293514e-08
3.38438139493504e-08
3.4669589789811e-08
3.5526682681228e-08
3.64126585974467e-08
3.73250875868127e-08
3.82615472708837e-08
3.92196262380925e-08
4.01969273588018e-08
4.11910710482874e-08
4.21996985043628e-08
4.32204749450937e-08
4.42510928693228e-08
4.52892753598001e-08
4.63327794465531e-08
4.73793995464855e-08
4.84269709932009e-08
4.94733736679794e-08
5.05165357381936e-08
5.15544375027932e-08
5.25851153358345e-08
5.3606665709261e-08
5.46172492666743e-08
5.56150949118965e-08
5.65985038704845e-08
5.75658536795473e-08
5.85156020611398e-08
5.94462906359232e-08
6.03565484349543e-08
6.12450951673839e-08
6.21107442007626e-08
6.29524052097495e-08
6.37690864498178e-08
6.45598966161586e-08
6.53240462543432e-08
6.60608486968698e-08
6.6769720505718e-08
6.74501814030083e-08
6.81018536696708e-08
6.87244609887185e-08
6.93178267101174e-08
6.98818715221002e-08
7.04166105293443e-08
7.09221497582665e-08
7.13986821286803e-08
7.18464829452918e-08
7.22659049706589e-08
7.26573731448003e-08
7.30213790189931e-08
7.33584749749506e-08
7.36692683050702e-08
7.39544152324193e-08
7.42146149488625e-08
7.44506037459193e-08
7.46631493061028e-08
7.48530452137855e-08
7.5021105735893e-08
7.51681609157682e-08
7.52950520193109e-08
7.54026273704954e-08
7.54917386121443e-08
7.55632374255916e-08
7.56179727382941e-08
7.56567884410496e-08
7.56805216264728e-08
7.56900013486267e-08
7.56860478916265e-08
7.56694725242872e-08
7.56410777096408e-08
7.5601657731927e-08
7.55519996974934e-08
7.54928848586859e-08
7.54250902028122e-08
7.53493902448854e-08
7.5266558964967e-08
7.51773718376583e-08
7.50826079102488e-08
7.49830518946028e-08
7.48794962436655e-08
7.47727431846558e-08
7.46636066770391e-08
7.45529142553229e-08
7.44415087073773e-08
7.43302495323517e-08
7.42200141220297e-08
7.41116986164935e-08
7.40062183959343e-08
7.39045081796263e-08
7.38075217060437e-08
7.37162309644175e-08
7.36316249415558e-08
7.35547078444248e-08
7.34864967634386e-08
7.34280187543791e-08
7.33803073349638e-08
7.33443984103359e-08
7.33213256569799e-08
7.33121154064544e-08
7.33177810796269e-08
7.3339317228274e-08
7.33776932423029e-08
7.34338467766317e-08
7.35086769437772e-08
7.36030373107457e-08
7.37177287365651e-08
7.38534920922545e-08
7.4011000917142e-08
7.41908540798772e-08
7.43935685237184e-08
7.46195721801452e-08
7.48691971328907e-08
7.51426731089253e-08
7.54401213658006e-08
7.57615490365074e-08
7.61068439842475e-08
7.64757702121187e-08
7.68679638683717e-08
7.72829298866791e-08
7.77200393013713e-08
7.81785272779598e-08
7.86574918978647e-08
7.91558937320285e-08
7.96725562307798e-08
8.02061669474951e-08
8.07552796029857e-08
8.13183169885593e-08
8.18935747002049e-08
8.24792256935429e-08
8.30733256461857e-08
8.36738191091511e-08
8.42785464235447e-08
8.48852513761938e-08
8.54915895695529e-08
8.60951374844813e-08
8.66934022152685e-08
8.72838318527195e-08
8.78638264849304e-08
8.84307497793151e-08
8.89819411043763e-08
8.95147281447609e-08
9.00264399573539e-08
9.0514420409722e-08
9.0976041936734e-08
9.14087195486589e-08
9.1809925024259e-08
9.21772012221069e-08
9.25081764393044e-08
9.28005787393766e-08
9.30522501645671e-08
9.32611607473148e-08
9.34254222449732e-08
9.35433015406843e-08
9.36132336758757e-08
9.36338344966834e-08
9.36039129012944e-08
9.3522482668426e-08
9.33887738337577e-08
9.32022435652364e-08
9.29625864721869e-08
9.26697442684501e-08
9.23239146964887e-08
9.19255596070419e-08
9.14754120783299e-08
9.0974482452836e-08
9.04240631714048e-08
8.98257322955509e-08
8.91813556295689e-08
8.8493087382313e-08
8.77633693398829e-08
8.69949285488614e-08
8.6190773529876e-08
8.53541890506499e-08
8.44887294875635e-08
8.3598210799544e-08
8.26867011335259e-08
8.17585100810463e-08
8.08181766122648e-08
7.98704557268817e-08
7.89203038807463e-08
7.79728632704344e-08
7.70334450806434e-08
7.61075118147427e-08
7.52006588341857e-08
7.43185952293872e-08
7.34671241369e-08
7.26521226077617e-08
7.18795211200851e-08
7.11552828152977e-08
7.04853825231549e-08
6.9875785628325e-08
6.93324268237297e-08
6.88611887941502e-08
6.84678808766297e-08
6.81582177493083e-08
6.79377982049168e-08
6.78120840668678e-08
6.77863793031274e-08
6.78658093863108e-08
6.80553009399244e-08
6.83595617018457e-08
6.878306082671e-08
6.93300095384699e-08
7.00043421341806e-08
7.08096973332243e-08
7.17493999667076e-08
7.28264430119588e-08
7.40434699950029e-08
7.54027578036937e-08
7.69061999690058e-08
7.85552904785866e-08
8.03511081878005e-08
8.22943018954512e-08
8.43850761582092e-08
8.66231779289778e-08
8.90078841179605e-08
9.15379901900103e-08
9.42117999262212e-08
9.70271164876212e-08
9.99812349207431e-08
1.03070936239691e-07
1.06292483211575e-07
1.09641617965025e-07
1.13113561534012e-07
1.16703015439093e-07
1.20404165395791e-07
1.24210687229132e-07
1.28115755069225e-07
1.32112051906225e-07
1.36191782589339e-07
1.40346689356166e-07
1.4456806997236e-07
1.48846798551057e-07
1.53173349112598e-07
1.57537821939178e-07
1.61929972772333e-07
1.66339244888175e-07
1.70754804064022e-07
1.75165576422032e-07
1.79560289103665e-07
1.8392751369594e-07
1.88255712298059e-07
1.92533286085455e-07
1.96748626196469e-07
2.00890166732244e-07
2.04946439622286e-07
2.08906131067693e-07
2.1275813923318e-07
2.16491632818336e-07
2.2009611009829e-07
2.23561457985442e-07
2.26878010628857e-07
2.30036607038342e-07
2.330286471998e-07
2.35846146144139e-07
2.38481785449968e-07
2.40928961699006e-07
2.43181831451309e-07
2.45235352348646e-07
2.47085319977977e-07
2.48728400138331e-07
2.50162156176491e-07
2.51385071118385e-07
2.5239656443653e-07
2.53197003440738e-07
2.53787709416779e-07
2.54170958726614e-07
2.54349979112819e-07
2.54328941434691e-07
2.54112947026255e-07
2.53708010822227e-07
2.5312104035555e-07
2.5235981069547e-07
2.51432935371126e-07
2.50349833312823e-07
2.4912069184445e-07
2.47756425781947e-07
2.46268632737788e-07
2.4466954479432e-07
2.4297197677605e-07
2.41189271409977e-07
2.39335241705718e-07
2.37424110908212e-07
2.35470450372587e-07
2.33489115687111e-07
2.31495181336903e-07
2.29503874172836e-07
2.27530505939786e-07
2.25590405129632e-07
2.23698848448096e-07
2.21870992205316e-07
2.20121803948804e-07
2.1846599465529e-07
2.16917951788998e-07
2.1549167352159e-07
2.1420070439895e-07
2.13058072739143e-07
2.12076230051929e-07
2.11266992771584e-07
2.10641486583591e-07
2.10210093607281e-07
2.099824026824e-07
2.09967163002522e-07
2.10172241336651e-07
2.10604583072668e-07
2.11270177296835e-07
2.121740260933e-07
2.13320118211925e-07
2.14711407216852e-07
2.163497941959e-07
2.18236115084683e-07
2.20370132640603e-07
2.22750533087328e-07
2.25374927435287e-07
2.28239857466189e-07
2.31340806350583e-07
2.34672213847068e-07
2.38227496011285e-07
2.41999069326943e-07
2.45978379165223e-07
2.5015593248248e-07
2.54521334671613e-07
2.59063330479975e-07
2.63769848893199e-07
2.68628051866611e-07
2.73624386773483e-07
2.78744642434692e-07
2.83974008592058e-07
2.89297138680482e-07
2.94698215738248e-07
3.00161021273885e-07
3.05669006888859e-07
3.11205368442431e-07
3.16753122535583e-07
3.22295185077228e-07
3.27814451669928e-07
3.33293879510464e-07
3.38716570446782e-07
3.44065854773329e-07
3.49325375288296e-07
3.54479171088319e-07
3.59511760550758e-07
3.64408222956921e-07
3.69154278233592e-07
3.73736364315456e-07
3.78141711641358e-07
3.82358414296312e-07
3.86375497319368e-07
3.90182979730717e-07
3.93771932883962e-07
3.97134533796629e-07
4.00264113129555e-07
4.03155197466706e-07
4.05803545502306e-07
4.08206177687672e-07
4.10361398840667e-07
4.12268813195841e-07
4.13929331398143e-07
4.15345169031478e-07
4.16519836410884e-07
4.17458119512434e-07
4.18166052025299e-07
4.18650878572009e-07
4.18921009181776e-07
4.18985965159795e-07
4.1885631659618e-07
4.18543611895955e-07
4.1806029986592e-07
4.17419645046141e-07
4.16635637108025e-07
4.15722895244328e-07
4.14696568538386e-07
4.13572233317112e-07
4.12365788470208e-07
4.11093349668216e-07
4.09771143347121e-07
4.08415401256193e-07
4.07042256293927e-07
4.05667640290152e-07
4.04307184340936e-07
4.02976122276243e-07
4.01689197835212e-07
4.00460576124272e-07
3.99303759923477e-07
3.98231511381317e-07
3.97255779598279e-07
3.96387634547048e-07
3.95637207720013e-07
3.95013639844324e-07
3.94525035965299e-07
3.94178428160955e-07
3.93979746100282e-07
3.93933795591835e-07
3.94044245193748e-07
3.94313620879593e-07
3.94743308680497e-07
3.9533356515558e-07
3.96083535484786e-07
3.96991278933665e-07
3.98053801403692e-07
3.99267094744781e-07
4.00626182463652e-07
4.02125171415645e-07
4.03757309026075e-07
4.05515045558824e-07
4.07390100941865e-07
4.09373535671572e-07
4.11455825339848e-07
4.1362693834369e-07
4.15876416332063e-07
4.18193456919472e-07
4.20566998165591e-07
4.22985804303006e-07
4.25438552192679e-07
4.27913917987251e-07
4.30400663475315e-07
4.32887721561101e-07
4.35364280299001e-07
4.37819864847423e-07
4.40244416638728e-07
4.42628369005623e-07
4.44962718492635e-07
4.47239091136451e-07
4.4944980311296e-07
4.51587915283804e-07
4.53647281288937e-07
4.55622588909252e-07
4.5750939448366e-07
4.59304150235037e-07
4.61004224446687e-07
4.62607914523016e-07
4.64114453046456e-07
4.65524006993026e-07
4.66837670287398e-07
4.68057449873581e-07
4.69186245464282e-07
4.702278231254e-07
4.7118678287365e-07
4.720685205406e-07
4.72879184288716e-07
4.73625626315855e-07
4.74315350397663e-07
4.74956455959847e-07
4.7555757935077e-07
4.76127832927336e-07
4.76676742501209e-07
4.77214183634929e-07
4.77750317231211e-07
4.78295524814461e-07
4.78860343854361e-07
4.79455403434733e-07
4.8009136053801e-07
4.80778837192075e-07
4.81528358700404e-07
4.82350293149943e-07
4.83254792372989e-07
4.84251734522812e-07
4.85350668387088e-07
4.86560759500183e-07
4.87890738044553e-07
4.89348848487423e-07
4.90942800903884e-07
4.92679723983821e-07
4.94566119776985e-07
4.96607820273982e-07
4.98809945955015e-07
5.01176866485884e-07
5.03712163810179e-07
5.06418597952993e-07
5.09298075880775e-07
5.123516237472e-07
5.15579362818348e-07
5.18980489335778e-07
5.22553258552379e-07
5.26294973164135e-07
5.30201976358276e-07
5.34269649695095e-07
5.3849241602481e-07
5.42863747608707e-07
5.47376179568428e-07
5.52021328730007e-07
5.56789917868674e-07
5.61671805316703e-07
5.66656019880237e-07
5.71730801003698e-07
5.76883644094115e-07
5.82101350865665e-07
5.8737008450128e-07
5.92675429367268e-07
5.9800245496104e-07
6.03335783717025e-07
6.08659662236168e-07
6.13958035440674e-07
6.19214623105667e-07
6.24412998214647e-07
6.29536666639415e-07
6.34569147727854e-07
6.39494055442579e-07
6.44295179705067e-07
6.48956567584917e-07
6.53462603966372e-07
6.57798091329323e-07
6.61948328276473e-07
6.65899186400815e-07
6.69637185016395e-07
6.73149563183341e-07
6.76424348369693e-07
6.79450421048261e-07
6.82217574572199e-07
6.847165698192e-07
6.86939184291089e-07
6.88878255524947e-07
6.90527718775922e-07
6.91882638991913e-07
6.92939237145977e-07
6.93694911021331e-07
6.94148250542359e-07
6.94299047722963e-07
6.94148301283072e-07
6.93698215964824e-07
6.92952196543179e-07
6.91914836468935e-07
6.90591901031688e-07
6.8899030491875e-07
6.8711808409043e-07
6.84984361988373e-07
6.82599310218948e-07
6.79974103975632e-07
6.77120872560572e-07
6.74052645429229e-07
6.70783294211181e-07
6.67327471157179e-07
6.63700544449719e-07
6.59918530830064e-07
6.55998026060151e-07
6.51956133831805e-07
6.47810393806122e-07
6.43578709470005e-07
6.39279276430903e-07
6.34930511660984e-07
6.30550984077512e-07
6.26159346726181e-07
6.21774270727917e-07
6.17414381057504e-07
6.13098194141665e-07
6.08844057196529e-07
6.04670089175759e-07
6.00594123184119e-07
5.96633650247709e-07
5.92805764424643e-07
5.89127109347768e-07
5.85613826358733e-07
5.82281504405985e-07
5.79145131868561e-07
5.76219050462037e-07
5.73516911385471e-07
5.71051633872963e-07
5.6883536632664e-07
5.66879450235897e-07
5.65194387118048e-07
5.63789808726348e-07
5.62674450756027e-07
5.61856130247654e-07
5.61341726849465e-07
5.61137168054725e-07
5.61247418472086e-07
5.61676473122931e-07
5.62427354710996e-07
5.63502114795579e-07
5.64901838817773e-07
5.66626654954183e-07
5.68675746776288e-07
5.71047369662514e-07
5.73738870852329e-07
5.76746712972168e-07
5.80066500824924e-07
5.83693011222337e-07
5.87620225639119e-07
5.91841365466354e-07
5.96348929642356e-07
6.01134734459048e-07
6.06189955390557e-07
6.11505170847642e-07
6.17070407784269e-07
6.2287518904743e-07
6.28908582280671e-07
6.35159250095338e-07
6.41615501135112e-07
6.48265341591729e-07
6.55096526684505e-07
6.62096611592869e-07
6.69253001339244e-07
6.76552999170582e-07
6.83983853074086e-07
6.91532800160262e-07
6.99187108734636e-07
7.06934117964055e-07
7.14761275142188e-07
7.22656170665425e-07
7.30606570909522e-07
7.38600449221336e-07
7.46626015219533e-07
7.54671742566329e-07
7.62726395342574e-07
7.70779053114558e-07
7.78819134704319e-07
7.86836420567259e-07
7.94821073560995e-07
8.02763657784223e-07
8.10655155095776e-07
8.18486978906147e-07
8.26250984872565e-07
8.33939478216379e-07
8.41545217493618e-07
8.49061414758811e-07
8.56481732155221e-07
8.63800275048424e-07
8.71011581900156e-07
8.7811061113644e-07
8.85092725278208e-07
8.91953672593282e-07
8.98689566542568e-07
9.05296863352013e-07
9.11772338122898e-07
9.18113059958461e-07
9.24316366610969e-07
9.30379839135753e-07
9.36301276987919e-07
9.42078673934079e-07
9.4771019509313e-07
9.53194155369102e-07
9.58528999493464e-07
9.63713283869745e-07
9.68745660429733e-07
9.73624862750644e-07
9.78349694696297e-07
9.829190218034e-07
9.8733176555358e-07
9.91586900585544e-07
9.95683454833674e-07
9.99620512546649e-07
1.00339722014065e-06
1.00701279484122e-06
1.01046653602901e-06
1.01375783913419e-06
1.01688621186207e-06
1.0198512925035e-06
1.02265287006812e-06
1.02529090593792e-06
1.02776555665936e-06
1.03007719739396e-06
1.03222644546269e-06
1.03421418336429e-06
1.03604158063677e-06
1.03771011399124e-06
1.03922158529288e-06
1.04057813714668e-06
1.04178226597975e-06
1.04283683255515e-06
1.04374506984321e-06
1.04451058816667e-06
1.04513737752435e-06
1.04562980695816e-06
1.0459926207826e-06
1.04623093152142e-06
1.04635020955988e-06
1.04635626980129e-06
1.04625525590434e-06
1.04605362285783e-06
1.04575811869613e-06
1.04537576612473e-06
1.0449138447636e-06
1.04437987462654e-06
1.04378160132234e-06
1.04312698328934e-06
1.0424241811762e-06
1.04168154927411e-06
1.0409076286969e-06
1.04011114180566e-06
1.03930098719364e-06
1.03848623439152e-06
1.03767611732357e-06
1.03688002545362e-06
1.03610749154383e-06
1.03536817503866e-06
1.03467184025813e-06
1.03402832876113e-06
1.03344752536938e-06
1.0329393174597e-06
1.03251354731386e-06
1.0321799575782e-06
1.03194813016086e-06
1.03182741912398e-06
1.03182687832553e-06
1.03195518476887e-06
1.03222055881406e-06
1.03263068254313e-06
1.03319261763363e-06
1.03391272409406e-06
1.03479658115787e-06
1.0358489115179e-06
1.03707350992694e-06
1.03847317702845e-06
1.04004965913783e-06
1.04180359458997e-06
1.04373446720818e-06
1.04584056741769e-06
1.0481189614826e-06
1.05056546926812e-06
1.05317465082866e-06
1.05593980201376e-06
1.05885295916899e-06
1.0619049128895e-06
1.0650852306846e-06
1.06838228835773e-06
1.07178330988992e-06
1.07527441559287e-06
1.07884067824016e-06
1.08246618679709e-06
1.0861341172713e-06
1.0898268100992e-06
1.09352585336512e-06
1.09721217105536e-06
1.10086611553495e-06
1.10446756351914e-06
1.10799601493983e-06
1.11143069419744e-06
1.11475065332043e-06
1.11793487657652e-06
1.12096238613724e-06
1.1238123484733e-06
1.12646418120946e-06
1.12889766017627e-06
1.13109302637908e-06
1.13303109256787e-06
1.13469334901232e-06
1.13606206794463e-06
1.13712040593687e-06
1.13785250326427e-06
1.13824357911648e-06
1.13828002141645e-06
1.13794947004889e-06
1.13724089250283e-06
1.13614465121734e-06
1.13465256217363e-06
1.13275794444843e-06
1.13045566057572e-06
1.12774214772132e-06
1.12461543988158e-06
1.12107518155605e-06
1.11712263357059e-06
1.11276067189129e-06
1.10799378033274e-06
1.10282803802721e-06
1.09727110241086e-06
1.09133218832976e-06
1.08502204368503e-06
1.0783529218312e-06
1.07133855073526e-06
1.06399409873876e-06
1.05633613668941e-06
1.04838259624271e-06
1.04015272425092e-06
1.03166703330186e-06
1.02294724859002e-06
1.01401625135779e-06
1.00489801911755e-06
9.9561756276753e-07
9.86200860577307e-07
9.76674788876752e-07
9.67067049170163e-07
9.57406091362704e-07
9.47721032861233e-07
9.38041573476208e-07
9.28397906237159e-07
9.18820624379199e-07
9.09340624838178e-07
8.99989008610441e-07
8.90796978316807e-07
8.81795733314121e-07
8.73016362768738e-07
8.64489737233791e-07
8.56246399394731e-07
8.48316454714599e-07
8.40729462722144e-07
8.3351432967773e-07
8.2669920334965e-07
8.20311370628796e-07
8.14377158680591e-07
8.08921840278205e-07
8.03969543899058e-07
7.9954316910763e-07
7.95664307687201e-07
7.92353170922598e-07
7.89628523386614e-07
7.87507623547372e-07
7.86006171485053e-07
7.85138263975801e-07
7.84916357155303e-07
7.85351236896228e-07
7.8645199691914e-07
7.88226024527116e-07
7.90678993740375e-07
7.93814865532131e-07
7.97635894839488e-07
8.02142644030303e-07
8.07334002517509e-07
8.13207212199052e-07
8.19757898357717e-07
8.2698010560324e-07
8.34866338425297e-07
8.43407605990238e-07
8.52593470947906e-07
8.62412102158695e-07
8.72850331343629e-07
8.83893713681671e-07
8.95526592345864e-07
9.07732166904153e-07
9.20492565421008e-07
9.33788919990848e-07
9.47601445331655e-07
9.61909519984143e-07
9.76691769602385e-07
9.91926151778924e-07
1.00759004180836e-06
1.02366031873509e-06
1.04011345093109e-06
1.05692558031004e-06
1.07407260412727e-06
1.09153025316548e-06
1.10927416499221e-06
1.12727995095823e-06
1.1455232557639e-06
1.1639798087677e-06
1.18262546664785e-06
1.20143624739225e-06
1.22038835578708e-06
1.23945820063541e-06
1.25862240398309e-06
1.27785780274568e-06
1.29714144330636e-06
1.31645056981159e-06
1.33576260696692e-06
1.35505513813676e-06
1.37430587951731e-06
1.39349265109615e-06
1.41259334502239e-06
1.43158589189385e-06
1.45044822537249e-06
1.46915824551493e-06
