bandpass_filtered_signal_ch1
0
1.89127282917365e-13
8.27042190962908e-13
2.20974014256782e-12
4.0878170951909e-12
5.50091280570193e-12
7.57848678072952e-12
1.02887227774063e-11
1.04190052396774e-11
8.80222762696638e-12
8.45799335318133e-12
9.35261897439848e-12
8.26417570059002e-12
5.78920137656926e-12
4.77381432378542e-12
-3.49210836627727e-12
-1.42554979794848e-11
-1.11196224005538e-11
-2.538732112181e-12
6.8774081749308e-12
2.02116450214449e-11
2.68526199162041e-11
2.11921629638489e-11
1.60300164806349e-11
2.01699692355391e-11
1.77882645703902e-11
8.56736196609396e-12
-7.46341144295657e-12
-2.71558056580389e-11
-2.87204180324171e-11
-3.89493647516808e-11
-6.88418227770659e-11
-9.07868074492076e-11
-6.82573677578108e-11
2.08177978913553e-11
7.41424485829692e-11
6.00717599240905e-11
8.66434019002394e-11
1.07795154876505e-10
9.11598512311134e-11
1.58037521581691e-11
-9.51476661508811e-11
-8.80510812646981e-11
-1.20937303433252e-10
-1.96834641031496e-10
-1.95550060806427e-10
-1.42844099829107e-10
-1.08215049046641e-11
8.1054123046933e-11
1.11554242872402e-10
7.89929930392497e-11
1.96090317919657e-11
3.12605294707935e-12
1.24608476291328e-10
3.03089787717342e-10
3.18219177793407e-10
2.95969805987918e-10
2.67896223645396e-10
2.17052654380794e-10
9.24562905884812e-11
-1.19003283934789e-10
-1.75979150950416e-10
-1.25788692685147e-10
-1.37915591876137e-10
-1.60170629096981e-10
-1.58499909371736e-10
-1.54981275665952e-10
-1.20296147580813e-10
-1.58637549741781e-10
-3.76022234631867e-10
-6.01693123968275e-10
-6.2443256407269e-10
-4.64376762701365e-10
-2.49601840763958e-10
6.9671083191698e-12
1.76789613595567e-10
1.88438706530763e-10
2.12293232954895e-10
2.70554984049184e-10
1.99292981761564e-10
2.09481816069267e-10
3.49925157591178e-10
1.47448008319039e-10
-6.0364693138267e-12
2.10945762431732e-10
4.6218200461611e-10
7.48957211941592e-10
1.14475766079923e-09
1.24900108813746e-09
5.54057819722578e-10
-3.32384371438569e-10
-7.2877757159191e-10
-7.78221040158555e-10
-7.58370376527471e-10
-3.70241442391021e-10
3.83466987524071e-11
-3.29323261653696e-10
-5.56988814020242e-10
-4.20022146213992e-10
-3.86968711580765e-10
-3.24097629483881e-10
-2.77392405939519e-10
-1.30786038660428e-10
-2.69124637268822e-12
-1.81349306190947e-10
-6.49577238223037e-10
-6.04285630484717e-10
-5.91168255103997e-11
2.01310556077063e-10
4.87032456587548e-10
6.58426610960723e-10
4.79169053799777e-10
5.38426206219328e-10
7.71236113488534e-10
6.18548875061836e-10
1.78726677762191e-10
-4.73253962377272e-11
6.51967963799342e-12
7.90519440070668e-11
1.25209001859145e-10
5.03747381728711e-10
9.39787077070796e-10
5.71660511769425e-10
1.75987819858018e-10
4.81511513074871e-10
3.68735082143656e-10
-3.00548777874817e-10
-7.41402909634751e-10
-9.34752985610189e-10
-8.34530309697908e-10
-5.83653302033715e-10
-7.18162507531991e-10
-9.67120376097578e-10
-1.11026652533772e-09
-1.12764053049352e-09
-9.71116019758725e-10
-9.35144709242234e-10
-2.11918780397808e-10
5.14737670567907e-10
2.97330388798601e-10
7.0382873198079e-10
7.3985920258013e-10
3.5535254736968e-10
1.40544878352941e-09
1.49004449774188e-09
9.30552637692417e-11
-5.17102398694496e-10
-6.05504877436074e-10
-4.44456523181975e-10
4.15226334778483e-10
9.25100459146972e-10
2.76680361078865e-10
-6.65228697501613e-11
1.13166541560708e-10
4.83216566397772e-10
9.64277710176276e-10
8.51338166753472e-10
1.25433768442643e-09
1.9322334940567e-09
2.00588691386486e-09
1.58198244053134e-09
7.74686638030892e-10
-1.16867967273231e-10
-9.39339001604729e-10
-1.24282022904957e-09
-1.37304775826789e-09
-1.45436376796879e-09
-1.72630407409403e-09
-2.20789227208382e-09
-2.43452056729612e-09
-2.44969377258257e-09
-2.33714076712859e-09
-2.30287677432305e-09
-2.17437479350885e-09
-1.82255966817095e-09
-1.22848446492753e-09
-5.14185406384364e-10
5.50865596060465e-10
1.57655450173708e-09
1.05774621017673e-09
9.0435303261644e-10
2.45011835437436e-09
2.29066360914606e-09
9.10622214135022e-10
3.20637351495384e-10
-5.67767417575255e-10
-1.37893447921165e-09
-1.96046632460818e-09
-2.56848019263426e-09
-5.53932999232017e-10
5.91089900273596e-09
1.01679263583179e-08
8.54552204489091e-09
6.1318678853713e-09
4.36483509426417e-09
4.54954956080778e-09
1.21971665880851e-09
-5.9791351243191e-09
-7.10219270669121e-09
-6.24755941593319e-09
-3.76612960710857e-09
7.05605482024932e-06
1.17870996387719e-06
-1.01963436874837e-05
-6.37825380590651e-07
-2.21736116112724e-06
-1.7236489613566e-06
7.03173233507095e-07
-2.44895295703931e-07
3.83589857579767e-06
-4.3506189343343e-08
2.17952697307949e-06
3.98530894595882e-07
7.69398141246941e-07
7.255405739524e-07
-1.43358195392165e-07
7.99024847170401e-07
-5.40849785127179e-07
6.42954848097643e-07
-5.52604746526951e-07
3.58273313046242e-07
