Elapsed Time,Ch1,Ch2,BioRadio Event,
00:00:00,-0.00111988931894302,0.00283900648355484,0,
00:00:00.001,-0.00112780183553696,0.00283084809780121,0,
00:00:00.002,-0.00112950056791306,0.00282309204339981,0,
00:00:00.003,-0.00111515074968338,0.00281486660242081,0,
00:00:00.004,-0.00111045688390732,0.0028151348233223,0,
00:00:00.005,-0.00111284852027893,0.00282177329063416,0,
00:00:00.006,-0.001105897128582,0.00283442437648773,0,
00:00:00.007,-0.00110198557376862,0.0028495118021965,0,
00:00:00.008,-0.00110761821269989,0.00286059826612473,0,
00:00:00.009,-0.0011141449213028,0.00286965072154999,0,
00:00:00.01,-0.00111604481935501,0.00287937372922897,0,
00:00:00.011,-0.00111575424671173,0.00288402289152145,0,
00:00:00.012,-0.00111968815326691,0.00287845730781555,0,
00:00:00.013,-0.00112245976924896,0.0028730034828186,0,
00:00:00.014,-0.00112476199865341,0.00285854190587997,0,
00:00:00.015,-0.00113651901483536,0.002853624522686,0,
00:00:00.016,-0.00114501267671585,0.00285369157791138,0,
00:00:00.017,-0.00114425271749496,0.00284736603498459,0,
00:00:00.018,-0.001141257584095,0.00283384323120117,0,
00:00:00.019,-0.00113551318645477,0.00282785296440125,0,
00:00:00.02,-0.00112800300121307,0.0028267577290535,0,
00:00:00.021,-0.00112375617027283,0.00282959640026093,0,
00:00:00.022,-0.0011245384812355,0.00283773243427277,0,
00:00:00.023,-0.0011228621006012,0.00284794718027115,0,
00:00:00.024,-0.00111939758062363,0.00286824256181717,0,
00:00:00.025,-0.00111863762140274,0.00289160013198853,0,
00:00:00.026,-0.00111906230449677,0.00289198011159897,0,
00:00:00.027,-0.00112371146678925,0.00287604331970215,0,
00:00:00.028,-0.00112751126289368,0.00286808609962463,0,
00:00:00.029,-0.00112836062908173,0.00286893546581268,0,
00:00:00.03,-0.00113370269536972,0.00287242233753204,0,
00:00:00.031,-0.001142218708992,0.00287260115146637,0,
00:00:00.032,-0.0011504665017128,0.00286944955587387,0,
00:00:00.033,-0.00114724785089493,0.00286766141653061,0,
00:00:00.034,-0.00113292038440704,0.00286547094583511,0,
00:00:00.035,-0.0011272206902504,0.00286294519901276,0,
00:00:00.036,-0.00112590193748474,0.00286569446325302,0,
00:00:00.037,-0.00111711770296097,0.00286947190761566,0,
00:00:00.038,-0.00111293792724609,0.00287161767482758,0,
00:00:00.039,-0.00110860168933868,0.0028700977563858,0,
00:00:00.04,-0.00112044811248779,0.0028669461607933,0,
00:00:00.041,-0.00112789124250412,0.00285744667053223,0,
00:00:00.042,-0.00112900882959366,0.00284745544195175,0,
00:00:00.043,-0.00113799422979355,0.0028386265039444,0,
00:00:00.044,-0.00114756077528,0.00283460319042206,0,
00:00:00.045,-0.00115410983562469,0.00283871591091156,0,
00:00:00.046,-0.00115169584751129,0.00284376740455627,0,
00:00:00.047,-0.00114483386278152,0.00284783542156219,0,
00:00:00.048,-0.00113824009895325,0.00285579264163971,0,
00:00:00.049,-0.00113683193922043,0.00286681205034256,0,
00:00:00.05,-0.00113888829946518,0.00288107246160507,0,
00:00:00.051,-0.0011434480547905,0.00287850201129913,0,
00:00:00.052,-0.00114409625530243,0.00286826491355896,0,
00:00:00.053,-0.00113164633512497,0.00286397337913513,0,
00:00:00.054,-0.00111888349056244,0.00285682082176209,0,
00:00:00.055,-0.00111253559589386,0.00285246223211288,0,
00:00:00.056,-0.00110681354999542,0.00284081697463989,0,
00:00:00.057,-0.00110223144292831,0.00282534956932068,0,
00:00:00.058,-0.00109793990850449,0.00282134860754013,0,
00:00:00.059,-0.0011020302772522,0.0028270035982132,0,
00:00:00.06,-0.00110902637243271,0.00283708423376083,0,
00:00:00.061,-0.00110895931720734,0.00284750014543533,0,
00:00:00.062,-0.00110632181167603,0.00285635143518448,0,
00:00:00.063,-0.001106858253479,0.00288042426109314,0,
00:00:00.064,-0.00110688060522079,0.00290771573781967,0,
00:00:00.065,-0.00110705941915512,0.00290190428495407,0,
00:00:00.066,-0.00110650062561035,0.00288417935371399,0,
00:00:00.067,-0.00110460072755814,0.00287159532308578,0,
00:00:00.068,-0.00110817700624466,0.00286866724491119,0,
00:00:00.069,-0.00111984461545944,0.00286940485239029,0,
00:00:00.07,-0.00113283097743988,0.00286891311407089,0,
00:00:00.071,-0.00113864243030548,0.00286998599767685,0,
00:00:00.072,-0.0011398047208786,0.00286625325679779,0,
00:00:00.073,-0.00113710016012192,0.00285563617944717,0,
00:00:00.074,-0.0011318027973175,0.00284747779369354,0,
00:00:00.075,-0.00112907588481903,0.00284785777330399,0,
00:00:00.076,-0.00112990289926529,0.00285293161869049,0,
00:00:00.077,-0.0011289194226265,0.00285959243774414,0,
00:00:00.078,-0.00112764537334442,0.00286500155925751,0,
00:00:00.079,-0.00113151222467422,0.00286855548620224,0,
00:00:00.08,-0.00112822651863098,0.00286298990249634,0,
00:00:00.081,-0.00112639367580414,0.00285771489143372,0,
00:00:00.082,-0.00113365799188614,0.00284942239522934,0,
00:00:00.083,-0.0011361837387085,0.00284057110548019,0,
00:00:00.084,-0.00113102048635483,0.00283471494913101,0,
00:00:00.085,-0.00112304091453552,0.00283469259738922,0,
00:00:00.086,-0.00111148506402969,0.00284332036972046,0,
00:00:00.087,-0.00109273195266724,0.0028546079993248,0,
00:00:00.088,-0.00108475238084793,0.00286260992288589,0,
00:00:00.089,-0.00109516829252243,0.00286439806222916,0,
00:00:00.09,-0.00111047923564911,0.00286947190761566,0,
00:00:00.091,-0.00111745297908783,0.00286826491355896,0,
00:00:00.092,-0.00112080574035645,0.00286723673343658,0,
00:00:00.093,-0.00112306326627731,0.00286560505628586,0,
00:00:00.094,-0.00111242383718491,0.00286495685577393,0,
00:00:00.095,-0.00110844522714615,0.00286486744880676,0,
00:00:00.096,-0.00111624598503113,0.00286960601806641,0,
00:00:00.097,-0.00111939758062363,0.00287490338087082,0,
00:00:00.098,-0.001119464635849,0.00285717844963074,0,
00:00:00.099,-0.00112006813287735,0.0028376430273056,0,
00:00:00.1,-0.00112109631299973,0.00283040106296539,0,
00:00:00.101,-0.00112129747867584,0.00283069163560867,0,
00:00:00.102,-0.00111986696720123,0.00283145159482956,0,
00:00:00.103,-0.00111863762140274,0.00284068286418915,0,
00:00:00.104,-0.00112525373697281,0.00285429507493973,0,
00:00:00.105,-0.0011364072561264,0.00286421924829483,0,
00:00:00.106,-0.00113660842180252,0.00287539511919022,0,
00:00:00.107,-0.0011327862739563,0.00287651270627975,0,
